"Show 4. By Station Code","Split 5. No Split","Category","Sub Category","metric_name","Time Granularity (2. Weekly)","Metric (CUSTOM)"
"UBA1","No Split","Operational","Operational","% Route Order Compliant","2026-08-09 00:00:00",0.8529411764705882
"UBA1","No Split","Operational","Operational","% Route Order Compliant","2026-08-16 00:00:00",0.8709677419354839
"UBA1","No Split","Operational","Operational","% Route Order Compliant","2026-08-23 00:00:00",0.7307692307692307
"UBA1","No Split","Operational","Operational","% Route Order Compliant","2026-08-30 00:00:00",0.574468085106383
"UBA1","No Split","Operational","Operational","% Route Order Compliant","2026-09-06 00:00:00",0.5277777777777778
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-06-28 00:00:00",0.35135135135135137
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-07-05 00:00:00",0.27927927927927926
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-07-12 00:00:00",0.35365853658536583
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-07-19 00:00:00",0.2
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-07-26 00:00:00",0.367816091954023
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-08-02 00:00:00",0.35714285714285715
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-08-09 00:00:00",0.14705882352941177
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-08-16 00:00:00",0.2903225806451613
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-08-23 00:00:00",0.23076923076923078
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-08-30 00:00:00",0.1702127659574468
"UBA1","No Split","Operational","Operational","% Route Order + Sequence Compliant","2026-09-06 00:00:00",0.1388888888888889
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-06-28 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-07-05 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-07-12 00:00:00",0.9512195121951219
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-07-19 00:00:00",0.926829268292683
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-07-26 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-08-02 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-08-09 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-08-16 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-08-23 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-08-30 00:00:00",1
"UBA1","No Split","Operational","Operational","% Route Fulfillment Compliance","2026-09-06 00:00:00",1
"UIL7","No Split","Quality","Timeliness","% Late","2026-06-28 00:00:00",0.12943262411347517
"UIL7","No Split","Quality","Timeliness","% Late","2026-07-05 00:00:00",0.0992063492063492
"UIL7","No Split","Quality","Timeliness","% Late","2026-07-12 00:00:00",0.11823647294589178
"UIL7","No Split","Quality","Timeliness","% Late","2026-07-19 00:00:00",0.10970464135021098
"UIL7","No Split","Quality","Timeliness","% Late","2026-07-26 00:00:00",0.10516252390057361
"UIL7","No Split","Quality","Timeliness","% Late","2026-08-02 00:00:00",0.08275862068965517
"UIL7","No Split","Quality","Timeliness","% Late","2026-08-09 00:00:00",0.04404145077720207
"UIL7","No Split","Quality","Timeliness","% Late","2026-08-16 00:00:00",0.05370843989769821
"UIL7","No Split","Quality","Timeliness","% Late","2026-08-23 00:00:00",0.07905138339920949
"UIL7","No Split","Quality","Timeliness","% Late","2026-08-30 00:00:00",0.11591695501730104
"UIL7","No Split","Quality","Timeliness","% Late","2026-09-06 00:00:00",0.14285714285714285
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-06-28 00:00:00",0.0797872340425532
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-07-05 00:00:00",0.057539682539682536
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-07-12 00:00:00",0.07214428857715431
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-07-19 00:00:00",0.06540084388185655
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-07-26 00:00:00",0.06883365200764818
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-08-02 00:00:00",0.04827586206896552
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-08-09 00:00:00",0.010362694300518135
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-08-16 00:00:00",0.03580562659846547
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-08-23 00:00:00",0.03557312252964427
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-08-30 00:00:00",0.06401384083044982
"UIL7","No Split","Quality","Timeliness","~ % Late > 15","2026-09-06 00:00:00",0.09523809523809523
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-06-28 00:00:00",0.015957446808510637
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-07-05 00:00:00",0.003968253968253968
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-07-12 00:00:00",0.02004008016032064
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-07-19 00:00:00",0.02531645569620253
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-07-26 00:00:00",0.019120458891013385
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-08-02 00:00:00",0.011494252873563218
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-08-09 00:00:00",0.007772020725388601
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-08-16 00:00:00",0.015345268542199489
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-08-23 00:00:00",0.009881422924901186
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-08-30 00:00:00",0.015570934256055362
"UIL7","No Split","Quality","Full Delivery Failure","% FTFDF","2026-09-06 00:00:00",0.031746031746031744
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-06-28 00:00:00",0.014184397163120567
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-07-05 00:00:00",0.001984126984126984
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-07-12 00:00:00",0.018036072144288578
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-07-19 00:00:00",0.023206751054852322
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-07-26 00:00:00",0.015296367112810707
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-08-02 00:00:00",0.009195402298850575
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-08-09 00:00:00",0.007772020725388601
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-08-16 00:00:00",0.0076726342710997444
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-08-23 00:00:00",0.005928853754940711
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-08-30 00:00:00",0.015570934256055362
"UIL7","No Split","Quality","Full Delivery Failure","% FOND","2026-09-06 00:00:00",0.0291005291005291
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-06-28 00:00:00",0.012411347517730497
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-07-05 00:00:00",0.001984126984126984
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-07-12 00:00:00",0.01603206412825651
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-07-19 00:00:00",0.012658227848101266
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-07-26 00:00:00",0.015296367112810707
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-08-02 00:00:00",0.006896551724137931
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-08-09 00:00:00",0.0051813471502590676
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-08-16 00:00:00",0.005115089514066497
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-08-23 00:00:00",0.003952569169960474
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-08-30 00:00:00",0.005190311418685121
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Ops controllable","2026-09-06 00:00:00",0.021164021164021163
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-07-19 00:00:00",0.006329113924050633
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, address not found","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, age verification failed","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-06-28 00:00:00",0.008865248226950355
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-07-12 00:00:00",0.006012024048096192
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-07-19 00:00:00",0.004219409282700422
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-07-26 00:00:00",0.0057361376673040155
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-08-09 00:00:00",0.0025906735751295338
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-08-30 00:00:00",0.0034602076124567475
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, customer unavailable","2026-09-06 00:00:00",0.005291005291005291
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-07-12 00:00:00",0.01002004008016032
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-07-26 00:00:00",0.0038240917782026767
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-08-02 00:00:00",0.004597701149425287
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-08-09 00:00:00",0.0025906735751295338
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-08-16 00:00:00",0.0025575447570332483
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-08-23 00:00:00",0.001976284584980237
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, inaccesible delivery location","2026-09-06 00:00:00",0.007936507936507936
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-08-02 00:00:00",0.0022988505747126436
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item damaged","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, item incorrect","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, missing or incorrect access code","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no items delivered","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-07-26 00:00:00",0.0038240917782026767
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-08-23 00:00:00",0.001976284584980237
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, no secure location","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-06-28 00:00:00",0.0017730496453900709
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-07-05 00:00:00",0.001984126984126984
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, object missing","2026-09-06 00:00:00",0.005291005291005291
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-07-26 00:00:00",0.0019120458891013384
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-08-16 00:00:00",0.0025575447570332483
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, rejected","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-06-28 00:00:00",0.0017730496453900709
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-07-19 00:00:00",0.002109704641350211
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % FOND Picked up, other","2026-09-06 00:00:00",0.0026455026455026454
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-07-19 00:00:00",0.002109704641350211
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% FTDC","2026-09-06 00:00:00",0.0026455026455026454
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-07-19 00:00:00",0.002109704641350211
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","% PSC","2026-09-06 00:00:00",0.0026455026455026454
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-07-19 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-08-30 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Not assigned","2026-09-06 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-06-28 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-07-05 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-07-12 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-07-19 00:00:00",0.002109704641350211
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-07-26 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-08-02 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-08-09 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-08-16 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-08-23 00:00:00",0
"UIL7","No Split","Quality","Full Delivery Failure","~ % PSC Assigned, not picked up","2026-08-30 00:00:00",0
